timestamp,datetime_utc,open,high,low,close,volume
1771848000000,2026-02-23 12:00,66199.9,66513.4,65907.4,66260.5,56.80382732
1771851600000,2026-02-23 13:00,66260.5,66424.0,66110.8,66130.0,61.72022661
1771855200000,2026-02-23 14:00,66130.0,66250.0,65500.0,65920.0,117.44682489
1771858800000,2026-02-23 15:00,65920.0,66203.3,65578.2,65645.4,82.46309673
1771862400000,2026-02-23 16:00,65645.9,65699.9,65169.4,65340.0,121.05548828
1771866000000,2026-02-23 17:00,65340.0,65442.5,64160.4,64800.0,259.49861368
1771869600000,2026-02-23 18:00,64803.0,65152.1,64579.4,64622.8,102.60463508
1771873200000,2026-02-23 19:00,64622.9,64826.0,64088.0,64274.5,324.89316109
1771876800000,2026-02-23 20:00,64282.8,64464.0,63888.0,64464.0,178.212846
1771880400000,2026-02-23 21:00,64459.1,64771.8,64440.3,64550.7,70.51855587
1771884000000,2026-02-23 22:00,64550.7,64988.8,64549.4,64704.1,165.77250162
1771887600000,2026-02-23 23:00,64704.1,64877.7,64512.2,64624.1,323.25867409
1771891200000,2026-02-24 00:00,64624.1,64971.0,64624.0,64906.1,62.96051795
1771894800000,2026-02-24 01:00,64906.1,64906.1,63351.6,64130.5,208.14895844
1771898400000,2026-02-24 02:00,64130.5,64458.0,63995.5,64100.0,31.34117064
1771902000000,2026-02-24 03:00,64100.0,64100.0,63123.6,63542.0,531.23675493
1771905600000,2026-02-24 04:00,63542.1,63574.7,62859.0,63343.5,160.52547059
1771909200000,2026-02-24 05:00,63343.5,63500.0,62679.6,63069.8,123.2315059
1771912800000,2026-02-24 06:00,63069.8,63285.0,62881.5,63061.3,31.04196315
1771916400000,2026-02-24 07:00,63061.3,63330.9,62910.1,63155.0,83.3697285
1771920000000,2026-02-24 08:00,63160.0,63408.4,63001.8,63380.1,40.35983758
1771923600000,2026-02-24 09:00,63380.2,63402.4,62929.5,63226.9,53.17134847
1771927200000,2026-02-24 10:00,63226.9,63340.0,63120.0,63285.4,47.52556057
1771930800000,2026-02-24 11:00,63285.4,63302.2,63062.0,63224.2,53.87183981
1771934400000,2026-02-24 12:00,63224.2,63330.0,62951.0,62955.4,74.01186058
1771938000000,2026-02-24 13:00,62957.1,63088.6,62500.0,62904.5,107.03804975
1771941600000,2026-02-24 14:00,62904.5,63817.6,62747.1,63461.7,165.8373877
1771945200000,2026-02-24 15:00,63458.4,64009.3,63323.5,63976.0,249.11223372
1771948800000,2026-02-24 16:00,63976.1,64415.1,63700.0,64264.3,126.78264273
1771952400000,2026-02-24 17:00,64264.3,64504.2,64056.9,64238.6,79.97877322
1771956000000,2026-02-24 18:00,64220.1,64496.9,63932.9,64436.7,89.75625509
1771959600000,2026-02-24 19:00,64436.7,64717.0,64259.7,64435.5,98.39617058
1771963200000,2026-02-24 20:00,64435.5,64580.1,64319.3,64476.2,94.18241293
1771966800000,2026-02-24 21:00,64469.3,64469.3,63849.5,64048.9,59.06443481
1771970400000,2026-02-24 22:00,64047.4,64226.1,63982.7,64116.4,20.41422986
1771974000000,2026-02-24 23:00,64124.7,64248.0,63835.0,64061.9,73.57058261
1771977600000,2026-02-25 00:00,64062.0,64311.2,63921.3,64223.2,31.0280757
1771981200000,2026-02-25 01:00,64223.2,66311.8,64159.7,65918.8,281.09927456
1771984800000,2026-02-25 02:00,65918.7,66293.4,65878.3,65885.7,228.10999647
1771988400000,2026-02-25 03:00,65885.7,65944.4,65361.4,65383.4,41.93650412
1771992000000,2026-02-25 04:00,65383.4,65628.6,65130.5,65438.0,86.50589872
1771995600000,2026-02-25 05:00,65438.0,65494.4,64777.4,64855.1,83.38463269
1771999200000,2026-02-25 06:00,64855.1,65111.1,64855.1,64887.0,16.33216155
1772002800000,2026-02-25 07:00,64887.0,65173.5,64777.3,65037.4,31.74535961
1772006400000,2026-02-25 08:00,65037.4,65557.8,64960.8,65520.9,87.73770155
1772010000000,2026-02-25 09:00,65520.5,65668.0,65436.1,65544.7,25.18373426
1772013600000,2026-02-25 10:00,65544.7,65634.8,65344.4,65391.9,39.32035243
1772017200000,2026-02-25 11:00,65391.3,65472.1,65165.0,65412.0,56.95962688
1772020800000,2026-02-25 12:00,65412.0,66222.9,65324.8,66041.9,74.67453134
1772024400000,2026-02-25 13:00,66041.9,66719.9,66007.8,66236.2,197.54485835
1772028000000,2026-02-25 14:00,66236.2,67000.0,66217.0,66975.8,170.65324659
1772031600000,2026-02-25 15:00,66976.1,67562.3,66707.6,67407.5,299.02052203
1772035200000,2026-02-25 16:00,67414.1,68324.4,67413.9,68300.5,346.90261132
1772038800000,2026-02-25 17:00,68300.6,68888.0,68040.7,68690.1,243.31537947
1772042400000,2026-02-25 18:00,68690.1,69549.9,68371.8,69330.6,325.12131615
1772046000000,2026-02-25 19:00,69330.6,69400.0,68789.9,69038.9,75.73337813
1772049600000,2026-02-25 20:00,69039.0,69377.0,68650.0,69174.1,136.15036528
1772053200000,2026-02-25 21:00,69165.2,70000.0,68806.0,68947.7,190.76406089
1772056800000,2026-02-25 22:00,68947.7,69211.4,68091.3,68463.0,132.42449571
1772060400000,2026-02-25 23:00,68435.9,68682.1,67620.0,67978.6,142.34314808
1772064000000,2026-02-26 00:00,67978.6,68525.7,67745.2,68349.6,72.47985683
1772067600000,2026-02-26 01:00,68349.6,68690.3,68229.5,68250.2,36.89829937
1772071200000,2026-02-26 02:00,68250.2,68335.2,67814.1,68280.5,31.95722548
1772074800000,2026-02-26 03:00,68275.7,68369.7,68061.5,68213.4,45.08255659
1772078400000,2026-02-26 04:00,68213.4,68855.4,68202.0,68593.1,22.51460882
1772082000000,2026-02-26 05:00,68593.1,68593.1,68141.8,68439.9,22.52220718
1772085600000,2026-02-26 06:00,68439.9,68517.5,68074.8,68181.3,34.21212667
1772089200000,2026-02-26 07:00,68180.4,68281.0,67833.5,67833.6,25.09661168
1772092800000,2026-02-26 08:00,67833.6,68235.9,67824.1,67924.6,25.87277461
1772096400000,2026-02-26 09:00,67945.1,68632.7,67945.1,68591.7,66.6190302
1772100000000,2026-02-26 10:00,68591.9,68703.1,68271.4,68308.7,19.52683693
1772103600000,2026-02-26 11:00,68308.7,68385.1,67993.3,68037.3,29.32316742
1772107200000,2026-02-26 12:00,68037.3,68281.6,68032.2,68156.1,44.07028894
1772110800000,2026-02-26 13:00,68156.1,68201.2,67850.0,67924.4,64.49392435
1772114400000,2026-02-26 14:00,67908.9,68263.0,67279.3,67692.3,214.63991341
1772118000000,2026-02-26 15:00,67692.4,67738.3,66747.8,67374.2,221.92696678
1772121600000,2026-02-26 16:00,67368.7,67553.4,66513.0,66624.8,263.3409362
1772125200000,2026-02-26 17:00,66624.8,67043.4,66602.0,66838.9,135.44212036
1772128800000,2026-02-26 18:00,66838.9,67350.4,66588.5,67297.8,141.62762545
1772132400000,2026-02-26 19:00,67305.6,67842.7,67282.1,67601.9,254.26320366
1772136000000,2026-02-26 20:00,67601.9,67825.7,67291.5,67395.2,117.07292744
1772139600000,2026-02-26 21:00,67415.0,67570.3,67137.3,67452.7,76.31967168
1772143200000,2026-02-26 22:00,67452.8,67627.2,67337.9,67590.7,29.7956732
1772146800000,2026-02-26 23:00,67590.7,67651.5,67404.7,67461.5,33.71241439
1772150400000,2026-02-27 00:00,67484.2,67546.9,67021.4,67224.2,101.86953866
1772154000000,2026-02-27 01:00,67224.2,67376.1,66881.8,67357.9,33.50996729
1772157600000,2026-02-27 02:00,67357.9,67528.1,67283.4,67283.4,47.75377132
1772161200000,2026-02-27 03:00,67269.2,67697.7,67113.8,67607.4,42.88705426
1772164800000,2026-02-27 04:00,67607.4,68202.3,67580.0,67720.4,74.29038016
1772168400000,2026-02-27 05:00,67733.5,67910.2,67692.1,67702.9,17.59973686
1772172000000,2026-02-27 06:00,67720.4,67829.1,67538.1,67659.9,18.59545533
1772175600000,2026-02-27 07:00,67659.9,67754.8,67467.5,67681.7,30.11388301
1772179200000,2026-02-27 08:00,67681.7,68061.8,67664.7,67955.9,74.97937938
1772182800000,2026-02-27 09:00,67951.1,68123.9,67298.9,67385.1,93.2648638
1772186400000,2026-02-27 10:00,67365.2,67418.4,66587.7,66621.0,139.63020709
1772190000000,2026-02-27 11:00,66621.1,66783.2,65984.1,66125.0,229.11255602
1772193600000,2026-02-27 12:00,66125.0,66203.7,65748.0,65934.1,92.58004763
1772197200000,2026-02-27 13:00,65925.2,66345.4,65690.0,66287.1,158.33958342
1772200800000,2026-02-27 14:00,66287.1,66327.2,65722.2,65913.6,146.72499251
1772204400000,2026-02-27 15:00,65894.2,66293.5,65861.4,66125.3,82.30168577
1772208000000,2026-02-27 16:00,66111.4,66130.6,65473.9,65488.6,232.61757495
1772211600000,2026-02-27 17:00,65488.6,65762.1,65114.7,65711.3,221.72642692
1772215200000,2026-02-27 18:00,65711.3,65785.7,65221.0,65307.8,126.58209363
1772218800000,2026-02-27 19:00,65307.8,65454.0,65183.0,65393.4,105.53020565
1772222400000,2026-02-27 20:00,65393.4,65652.2,65393.3,65586.5,48.52541404
1772226000000,2026-02-27 21:00,65586.5,65739.0,65403.5,65528.2,63.41153534
1772229600000,2026-02-27 22:00,65528.2,65668.0,64925.0,65633.1,181.17475817
1772233200000,2026-02-27 23:00,65633.1,65948.4,65561.2,65869.7,27.71884418
1772236800000,2026-02-28 00:00,65869.7,66003.4,65735.4,65941.1,78.02102601
1772240400000,2026-02-28 01:00,65941.1,65966.7,65750.0,65787.7,20.68512336
1772244000000,2026-02-28 02:00,65774.1,66000.0,65752.8,65978.4,26.08729418
1772247600000,2026-02-28 03:00,65978.4,65978.4,65757.4,65786.2,25.80617778
1772251200000,2026-02-28 04:00,65786.2,65808.9,65502.7,65660.6,14.19015148
1772254800000,2026-02-28 05:00,65660.6,65709.6,65509.0,65561.5,11.81521699
1772258400000,2026-02-28 06:00,65578.9,65587.3,63030.0,63247.9,340.0204798
1772262000000,2026-02-28 07:00,63229.7,64320.4,63055.9,63819.2,223.72616377
1772265600000,2026-02-28 08:00,63819.3,63856.4,63425.7,63468.0,98.9052132
1772269200000,2026-02-28 09:00,63468.0,63921.8,63384.2,63673.2,66.65282781
1772272800000,2026-02-28 10:00,63669.1,64051.4,63490.7,64009.1,111.58526937
1772276400000,2026-02-28 11:00,64009.2,64295.7,63804.0,63845.7,58.03975989
1772280000000,2026-02-28 12:00,63845.8,64085.9,63837.8,64011.7,23.54752728
1772283600000,2026-02-28 13:00,64011.8,65219.5,63912.2,65098.0,157.77461202
1772287200000,2026-02-28 14:00,65107.1,65358.6,64284.1,64446.5,365.4998997
1772290800000,2026-02-28 15:00,64446.5,65016.0,64203.3,64855.5,80.57838315
1772294400000,2026-02-28 16:00,64855.5,65191.9,64688.4,65102.5,100.38273658
1772298000000,2026-02-28 17:00,65102.5,65578.4,64863.6,65442.2,95.54188521
1772301600000,2026-02-28 18:00,65442.2,66195.3,65199.0,65908.5,147.60694008
1772305200000,2026-02-28 19:00,65908.6,66652.3,65604.3,66372.3,211.8741493
1772308800000,2026-02-28 20:00,66372.3,67131.8,66214.0,66972.6,295.08388923
1772312400000,2026-02-28 21:00,66964.8,67013.3,66387.4,66718.8,136.91530401
1772316000000,2026-02-28 22:00,66718.8,67725.2,66619.0,67130.5,350.87954463
1772319600000,2026-02-28 23:00,67124.1,67220.5,66764.6,66985.6,82.8096243
1772323200000,2026-03-01 00:00,66985.7,67117.8,66644.5,66823.4,44.21775198
1772326800000,2026-03-01 01:00,66801.0,67683.9,66086.6,67346.4,167.86288185
1772330400000,2026-03-01 02:00,67346.2,68181.2,67342.1,67635.4,243.75800591
1772334000000,2026-03-01 03:00,67635.4,67798.4,67418.6,67509.8,35.86421664
1772337600000,2026-03-01 04:00,67509.8,67600.0,67101.8,67340.9,40.66436668
1772341200000,2026-03-01 05:00,67340.9,67554.1,67209.1,67302.7,21.39154788
1772344800000,2026-03-01 06:00,67282.9,67333.2,66807.0,66935.7,81.83280692
1772348400000,2026-03-01 07:00,66935.8,67215.9,66793.3,67118.2,30.97713821
1772352000000,2026-03-01 08:00,67118.2,67279.2,66465.0,66541.4,39.70181563
1772355600000,2026-03-01 09:00,66550.0,66779.6,66255.2,66395.4,41.88923163
1772359200000,2026-03-01 10:00,66412.4,66724.3,66239.2,66466.9,28.6213519
1772362800000,2026-03-01 11:00,66467.0,66651.7,66388.1,66470.5,17.41538689
1772366400000,2026-03-01 12:00,66470.5,66543.5,66245.9,66314.1,21.45102502
1772370000000,2026-03-01 13:00,66314.2,67394.0,66148.4,66948.2,75.46998604
1772373600000,2026-03-01 14:00,66948.2,67289.7,66767.3,66873.3,35.82510316
1772377200000,2026-03-01 15:00,66873.4,67250.0,66831.1,66844.0,53.36401894
1772380800000,2026-03-01 16:00,66844.0,67100.7,65850.0,66137.6,258.30688312
1772384400000,2026-03-01 17:00,66137.6,66227.2,65740.6,65986.2,75.77438909
1772388000000,2026-03-01 18:00,65986.3,66655.3,65986.3,66322.0,129.92028589
1772391600000,2026-03-01 19:00,66322.0,66354.2,65794.2,65965.8,85.45942703
1772395200000,2026-03-01 20:00,65965.7,65965.7,65100.0,65296.0,213.76932295
1772398800000,2026-03-01 21:00,65296.1,65746.9,65296.0,65686.2,26.28676871
1772402400000,2026-03-01 22:00,65686.2,66499.9,65056.4,65225.6,301.09441899
1772406000000,2026-03-01 23:00,65229.1,66109.4,65111.2,65748.8,102.08434591
1772409600000,2026-03-02 00:00,65764.3,66777.0,65763.9,66514.5,68.67274359
1772413200000,2026-03-02 01:00,66510.4,67056.2,66394.0,66542.7,87.48481291
1772416800000,2026-03-02 02:00,66542.8,66612.7,65903.7,66284.3,111.24282481
1772420400000,2026-03-02 03:00,66284.3,67029.4,66107.6,66818.7,63.69763732
1772424000000,2026-03-02 04:00,66818.7,66962.6,66636.6,66843.1,56.87608194
1772427600000,2026-03-02 05:00,66843.1,66998.0,66588.4,66715.2,47.25196844
1772431200000,2026-03-02 06:00,66715.2,66735.1,66071.1,66215.1,31.94013563
1772434800000,2026-03-02 07:00,66215.1,66215.1,65559.6,66002.1,40.64654164
1772438400000,2026-03-02 08:00,66002.5,66299.4,65675.9,66264.0,74.22114287
1772442000000,2026-03-02 09:00,66283.0,66708.3,66215.3,66332.9,34.88529224
